filename,recording_length,sampling_frequency,magnitude_bandwidth,max_magnitude,mean_magnitude,label,set
e02010.wav,21,2000,27893,10230,-2052.4984130743724,abnormal,set_e
e00384.wav,14,2000,-27252,13140,-2109.987242286884,abnormal,set_e
e01128.wav,28,2000,19358,9780,-450.33388934237144,abnormal,set_e
e01124.wav,20,2000,24845,10466,-118.18855964179706,abnormal,set_e
e00997.wav,26,2000,14039,5773,-774.9922998141334,abnormal,set_e
e01936.wav,21,2000,-19918,17990,-4442.748471738926,abnormal,set_e
e01567.wav,21,2000,-5404,27364,-529.8376243417204,abnormal,set_e
e01348.wav,40,2000,-7966,27337,75.29260059076128,abnormal,set_e
e00270.wav,43,2000,-1,32767,-5.751420719209987,abnormal,set_e
e00225.wav,16,2000,-19555,24488,-1192.684655355913,abnormal,set_e
e00037.wav,42,2000,24903,11796,-416.9301869181246,abnormal,set_e
e01480.wav,26,2000,-20921,18542,16.96365487800102,abnormal,set_e
e01947.wav,8,2000,24903,11796,-450.18820051730506,abnormal,set_e
e00652.wav,15,2000,22938,10667,59.68724889679247,abnormal,set_e
e01015.wav,41,2000,-31352,17092,-24.903136375690075,abnormal,set_e
e00970.wav,39,2000,-18698,23041,-30.278952122854562,abnormal,set_e
e01301.wav,23,2000,23689,9856,-987.9775199895137,abnormal,set_e
e00358.wav,12,2000,12459,5124,-306.51296003987704,abnormal,set_e
e01899.wav,101,2000,-7662,25106,-2543.908339110627,abnormal,set_e
e01308.wav,17,2000,20858,9641,17.61567054966926,abnormal,set_e
e00900.wav,9,2000,7734,5145,14.165328120046496,abnormal,set_e
e00902.wav,16,2000,-1080,32748,-322.39741066486255,abnormal,set_e
e00059.wav,21,2000,-26834,5934,205.32020660054803,normal,set_e
e01944.wav,27,2000,10424,4687,-825.5818744702024,abnormal,set_e
e01666.wav,23,2000,13067,6595,-286.8503216123499,abnormal,set_e
e01694.wav,19,2000,-7122,31986,-233.5655344918378,abnormal,set_e
e01870.wav,25,2000,29344,9292,-117.40638064699436,abnormal,set_e
e00573.wav,24,2000,-9334,25221,-170.13287002564738,abnormal,set_e
e00557.wav,15,2000,12329,5980,21.7917095600851,abnormal,set_e
e00529.wav,35,2000,-10945,25018,-54.18604186298867,abnormal,set_e
e00110.wav,32,2000,-20587,21683,18.08994708994709,abnormal,set_e
e00289.wav,28,2000,-32248,12830,91.27033475783476,abnormal,set_e
e02014.wav,33,2000,-5111,32752,20.67272156440617,abnormal,set_e
e00980.wav,17,2000,-21077,11691,224.30189959294438,normal,set_e
e01667.wav,18,2000,11066,4727,60.555696063338466,abnormal,set_e
e01860.wav,22,2000,-3901,29907,270.5630354405267,abnormal,set_e
e00090.wav,39,2000,13399,7611,10.184812501606395,abnormal,set_e
e00326.wav,14,2000,16384,6913,-290.60460021905806,abnormal,set_e
e00940.wav,12,2000,-18783,17902,-452.51602457655264,abnormal,set_e
e01736.wav,25,2000,19286,9050,-47.27189219812237,abnormal,set_e
e01083.wav,38,2000,25969,14254,-417.34513285908565,abnormal,set_e
e02097.wav,17,2000,-12502,32767,1576.3682075753056,normal,set_e
e00438.wav,24,2000,-8043,24725,5.155906680805939,abnormal,set_e
e00606.wav,14,2000,-15659,29090,-43.974659419778355,abnormal,set_e
e00479.wav,25,2000,21051,6752,-2345.0883906052964,abnormal,set_e
e00281.wav,26,2000,18064,9462,18.714778979320812,abnormal,set_e
e01803.wav,29,2000,-29658,14491,-523.8639481445915,abnormal,set_e
e01266.wav,35,2000,-23082,16075,-324.9851096956829,abnormal,set_e
e00435.wav,24,2000,-1079,31689,1057.0986334931463,normal,set_e
e01696.wav,50,2000,-19138,18518,-1465.8269013971092,abnormal,set_e
e01187.wav,21,2000,9872,4588,22.295902552428924,abnormal,set_e
e00018.wav,39,2000,19428,11460,-27.304572645239784,abnormal,set_e
e00763.wav,26,2000,-16983,24413,-534.23125,abnormal,set_e
e01763.wav,15,2000,6513,2458,3.659635041503739,abnormal,set_e
e01529.wav,24,2000,-4529,28239,342.3512564399117,normal,set_e
e00957.wav,38,2000,17285,8315,21.14536913103955,abnormal,set_e
e01880.wav,21,2000,-9122,30661,-130.6228474411836,abnormal,set_e
e01471.wav,16,2000,22528,11674,-409.51100267296573,abnormal,set_e
e01399.wav,23,2000,-10622,32767,334.92485786549645,normal,set_e
e01813.wav,21,2000,-24166,21914,-67.9129224089107,abnormal,set_e
e00033.wav,9,2000,-28374,20804,-156.4185242121445,abnormal,set_e
e00914.wav,16,2000,-4228,30302,82.82043901821862,abnormal,set_e
e00194.wav,19,2000,-32768,15152,-1673.0616555865322,abnormal,set_e
e00471.wav,19,2000,-9597,25512,-85.24984255274484,abnormal,set_e
e02044.wav,31,2000,-8256,32767,248.97453104528168,normal,set_e
e00186.wav,17,2000,-21837,21527,-931.5026032526033,abnormal,set_e
e01934.wav,17,2000,-12004,21305,-19.096121465482206,abnormal,set_e
e02076.wav,26,2000,-13485,32767,-32.734356667970275,abnormal,set_e
e01435.wav,18,2000,-11676,24105,-728.1902677505543,abnormal,set_e
e02121.wav,13,2000,-3864,28904,454.40089157777425,normal,set_e
e00405.wav,14,2000,-15671,20353,4.167998887884896,abnormal,set_e
e00870.wav,16,2000,29548,15007,-44.62120566944461,abnormal,set_e
e00192.wav,26,2000,20193,7893,-456.34165423313823,abnormal,set_e
e00271.wav,45,2000,-21562,27410,-57.479609635468414,abnormal,set_e
e00085.wav,19,2000,-22702,16919,-4455.277886756441,abnormal,set_e
e01191.wav,12,2000,-16060,16708,-2132.121135285457,abnormal,set_e
e01366.wav,16,2000,-7330,28025,159.76077613855034,abnormal,set_e
e00292.wav,34,2000,30717,17364,5.278033794162827,abnormal,set_e
e00634.wav,28,2000,-17376,25591,94.06925848729996,abnormal,set_e
e01746.wav,38,2000,-13818,26056,-445.4705368487929,abnormal,set_e
e00262.wav,19,2000,-28464,16237,-126.74389109882729,abnormal,set_e
e00683.wav,20,2000,22086,9774,0.8489849643092189,abnormal,set_e
e01940.wav,12,2000,-8894,24342,8.51653933680104,abnormal,set_e
e00463.wav,23,2000,-2936,32694,-474.6326314862127,abnormal,set_e
e01163.wav,65,2000,-10005,29256,-537.0983332563119,abnormal,set_e
e00895.wav,26,2000,-14271,29180,51.14014422169366,abnormal,set_e
e01097.wav,21,2000,-23334,9434,203.90204646420509,normal,set_e
e00693.wav,19,2000,-169,32767,1856.1152173913044,normal,set_e
e00701.wav,18,2000,31900,12056,-522.8531607904783,abnormal,set_e
e00833.wav,28,2000,-706,32740,-687.4367452962651,abnormal,set_e
e01996.wav,27,2000,-4568,28200,-200.6798748696559,abnormal,set_e
e01493.wav,13,2000,-15651,22591,-275.13735567970207,abnormal,set_e
e01513.wav,16,2000,-11909,25196,-148.53041392459562,abnormal,set_e
e01149.wav,28,2000,-18879,22008,-158.18011030065824,abnormal,set_e
e00567.wav,21,2000,-18454,24216,-592.314397017351,abnormal,set_e
e01993.wav,64,2000,9669,3975,54.77475128057419,abnormal,set_e
e01252.wav,27,2000,-5978,28561,-363.20024583752377,abnormal,set_e
e00978.wav,26,2000,-20685,22323,-75.70996522002118,abnormal,set_e
e01121.wav,39,2000,22938,9334,-2334.4777023377824,abnormal,set_e
e00951.wav,25,2000,-7263,25505,-4314.211702170991,abnormal,set_e
e00395.wav,21,2000,19852,9687,23.634889784309077,abnormal,set_e
e01283.wav,16,2000,-2970,29798,-2025.5096444780636,abnormal,set_e
e01814.wav,30,2000,29983,17777,-370.5885453034081,abnormal,set_e
e01557.wav,10,2000,-11210,24145,128.68375102711585,abnormal,set_e
e01129.wav,21,2000,-15592,24884,19.19186358099878,abnormal,set_e
e01559.wav,22,2000,-6960,25808,453.5972455868829,normal,set_e
e00119.wav,25,2000,-8280,31887,-1160.1454089880376,abnormal,set_e
e02042.wav,32,2000,-1,32767,27.059056597863876,abnormal,set_e
e02074.wav,20,2000,-5814,32767,848.4285501895582,normal,set_e
e01827.wav,24,2000,18894,9342,59.61465287049399,abnormal,set_e
e00132.wav,13,2000,-25119,23419,98.38182748307887,abnormal,set_e
e01564.wav,28,2000,-21021,16487,-322.4944892944893,abnormal,set_e
e02094.wav,37,2000,-18677,19137,42.29305582145885,abnormal,set_e
e01095.wav,28,2000,21221,10548,-51.03793512231922,abnormal,set_e
e00412.wav,8,2000,20745,7544,-2539.3539138710444,abnormal,set_e
e01612.wav,32,2000,30720,15319,-326.92169644792665,abnormal,set_e
e00512.wav,8,2000,31969,12708,-2043.7378394689197,abnormal,set_e
e01812.wav,11,2000,-5947,32767,1390.02907372916,normal,set_e
e00380.wav,38,2000,-32643,14168,-1281.3217590761685,abnormal,set_e
e01248.wav,26,2000,-28613,17753,-18.71831966578988,abnormal,set_e
e00179.wav,13,2000,17090,8978,7.404375885408468,abnormal,set_e
e00195.wav,19,2000,-9274,23494,1207.5475414078676,normal,set_e
e00510.wav,10,2000,-12443,25717,152.57523229093815,abnormal,set_e
e00062.wav,13,2000,-10348,26253,-2034.7056448625824,abnormal,set_e
e01591.wav,17,2000,-8799,28824,60.77990092002831,abnormal,set_e
e01638.wav,20,2000,-640,32767,633.8624830810877,normal,set_e
e01598.wav,13,2000,-19051,14225,-5442.910191376527,abnormal,set_e
e00408.wav,21,2000,-26417,11177,-5459.991427095077,abnormal,set_e
e02036.wav,42,2000,27200,8210,-1535.3579863867042,abnormal,set_e
e00867.wav,16,2000,16328,4309,-2239.3839451005424,abnormal,set_e
e02019.wav,17,2000,-19453,23690,-983.3505810575247,abnormal,set_e
e00748.wav,19,2000,-23312,13195,-2856.215701885048,abnormal,set_e
e02021.wav,15,2000,-15148,28622,51.22834300364323,abnormal,set_e
e00935.wav,17,2000,-2901,29867,516.6420935008456,normal,set_e
e01716.wav,25,2000,-11163,32767,49.523422071253655,abnormal,set_e
e00536.wav,19,2000,-22112,10656,233.49101684007294,normal,set_e
e01134.wav,10,2000,28357,9830,10.583683607183799,abnormal,set_e
e00579.wav,28,2000,-22496,14586,-378.03151448059134,abnormal,set_e
e01686.wav,20,2000,-8097,24671,334.666551032039,normal,set_e
e00643.wav,21,2000,-8124,27081,-297.4288997279805,abnormal,set_e
e01377.wav,29,2000,-20857,22181,-165.43609528741584,abnormal,set_e
e00896.wav,35,2000,-14075,18693,-5755.81051268183,abnormal,set_e
e00080.wav,19,2000,7292,2620,-331.36511798252496,abnormal,set_e
e02109.wav,25,2000,-16136,21473,-2439.555584117694,abnormal,set_e
e00047.wav,27,2000,-23855,19251,-53.942570114595895,abnormal,set_e
e00929.wav,10,2000,-7643,25125,416.58328428487346,normal,set_e
e00171.wav,25,2000,-1489,31279,-354.72536931258617,abnormal,set_e
e01654.wav,32,2000,-11549,21219,34.03402501332163,abnormal,set_e
e00717.wav,20,2000,-12634,24872,-1769.7872718052738,abnormal,set_e
e00301.wav,38,2000,30084,15433,33.667274683743635,abnormal,set_e
e00587.wav,17,2000,16057,7496,22.940262390670554,abnormal,set_e
e01929.wav,33,2000,-445,32323,427.6593369880488,normal,set_e
e00246.wav,20,2000,7717,2828,-827.5019839276746,abnormal,set_e
e00793.wav,25,2000,7356,3555,22.161215805471123,abnormal,set_e
e01833.wav,22,2000,3883,1442,12.136890951276103,abnormal,set_e
e00070.wav,44,2000,-15162,17606,51.754416961130744,abnormal,set_e
e02108.wav,19,2000,-12692,20076,208.8469249596417,normal,set_e
e01970.wav,21,2000,-9588,32256,-34.62433862433863,abnormal,set_e
e00285.wav,24,2000,-20,32748,-84.3047865349557,abnormal,set_e
e00252.wav,28,2000,-229,32539,25.458405577228724,abnormal,set_e
e00762.wav,19,2000,-4218,28550,91.68865789473685,abnormal,set_e
e01317.wav,17,2000,-23703,22947,97.33017564065649,abnormal,set_e
e01113.wav,19,2000,-11915,25470,13.391367784380305,abnormal,set_e
e01741.wav,21,2000,30956,13685,-132.66609781071725,abnormal,set_e
e01847.wav,24,2000,26005,12968,60.991512024631774,abnormal,set_e
e01074.wav,15,2000,-23421,14185,-2854.602574179603,abnormal,set_e
e01636.wav,18,2000,30612,11857,16.90513823108272,abnormal,set_e
e02043.wav,22,2000,-28751,15426,-1662.9903415837064,abnormal,set_e
e01955.wav,12,2000,-15516,27256,-316.917758186398,abnormal,set_e
e01111.wav,31,2000,-27316,20963,-162.58119672077603,abnormal,set_e
e00137.wav,13,2000,-19583,22498,-540.4947336049819,abnormal,set_e
e00628.wav,41,2000,-2329,30439,-160.36917741542953,abnormal,set_e
e00030.wav,29,2000,-32572,10075,-136.69070746866828,abnormal,set_e
e01719.wav,21,2000,-11479,21289,335.76265007534147,normal,set_e
e00759.wav,20,2000,16998,7168,-260.5298060686691,abnormal,set_e
e01876.wav,42,2000,-14932,19495,-3739.4773466239467,abnormal,set_e
e01029.wav,16,2000,-2242,32711,-619.1792221336115,abnormal,set_e
e01269.wav,9,2000,6591,3209,-361.13355943152453,abnormal,set_e
e00566.wav,18,2000,-28506,9324,-5900.400477275192,abnormal,set_e
e00923.wav,12,2000,-11019,25486,-508.4853750860289,abnormal,set_e
e01966.wav,24,2000,25405,12606,-132.830348847031,abnormal,set_e
e01334.wav,19,2000,-30389,15944,-1.0902803738317757,abnormal,set_e
e00569.wav,24,2000,-15185,22645,-5904.105340069308,abnormal,set_e
e00484.wav,13,2000,-7665,27115,-2033.1709214501511,abnormal,set_e
e01693.wav,26,2000,12726,5051,-776.2457579078645,abnormal,set_e
e01543.wav,13,2000,27115,14008,14.839056633291614,abnormal,set_e
e01733.wav,16,2000,-5802,28331,139.72949266503667,abnormal,set_e
e01951.wav,41,2000,-13330,30385,-418.79909676481986,abnormal,set_e
e01778.wav,24,2000,30322,8803,-114.34293314343164,abnormal,set_e
e00744.wav,29,2000,-10240,25600,493.4002289996877,abnormal,set_e
e00558.wav,31,2000,-572,32767,-150.55544151189312,abnormal,set_e
e01987.wav,18,2000,27899,12358,-1284.6743415603776,abnormal,set_e
e01950.wav,29,2000,-27226,17589,16.274587008259836,abnormal,set_e
e01373.wav,14,2000,-8937,25857,-2392.937772925764,abnormal,set_e
e01669.wav,10,2000,6124,2620,-331.17189555712986,abnormal,set_e
e02000.wav,27,2000,-11469,24427,14.844922181166723,abnormal,set_e
e00653.wav,32,2000,-9961,30149,-52.477575832764714,abnormal,set_e
e01581.wav,23,2000,-18190,14578,208.31907789122198,normal,set_e
e00459.wav,19,2000,-27446,17759,10.06044070805702,abnormal,set_e
e00131.wav,17,2000,-2904,31938,152.65076368628797,abnormal,set_e
e00758.wav,31,2000,30397,11210,22.592790943783474,abnormal,set_e
e00429.wav,10,2000,23757,12698,-381.9601010582515,abnormal,set_e
e01640.wav,14,2000,-1,32767,24.439813454759108,abnormal,set_e
e01647.wav,19,2000,-7851,26965,-4.709641669745105,abnormal,set_e
e01701.wav,34,2000,-19237,18440,-2775.970807507894,abnormal,set_e
e01980.wav,14,2000,-12429,24294,-2100.6354729261875,abnormal,set_e
e00527.wav,48,2000,5762,2104,-369.1491548273359,abnormal,set_e
e00216.wav,8,2000,-9372,32767,1328.8358557893441,normal,set_e
e01422.wav,17,2000,-27702,18432,96.62158605766419,abnormal,set_e
e00303.wav,28,2000,29769,9566,-1534.0865489849955,abnormal,set_e
e00689.wav,8,2000,29179,14270,-51.22707109459297,abnormal,set_e
e02056.wav,15,2000,-11006,29034,96.77236180904522,abnormal,set_e
e00859.wav,50,2000,-27577,13140,-2217.492559405547,abnormal,set_e
e01018.wav,28,2000,-706,32740,-540.7860712500892,abnormal,set_e
e01408.wav,16,2000,-6516,28486,117.90532219715905,abnormal,set_e
e01469.wav,28,2000,9971,4975,5.876816681878817,abnormal,set_e
e01160.wav,23,2000,-22379,10389,181.43822818676102,normal,set_e
e02098.wav,13,2000,13325,6426,5.57448399641041,abnormal,set_e
e01262.wav,18,2000,-10737,22031,61.646064060803475,abnormal,set_e
e00363.wav,23,2000,-16043,21845,1.4217303998603108,abnormal,set_e
e00561.wav,26,2000,23928,8369,-2538.724668835696,abnormal,set_e
e01999.wav,11,2000,-8430,31556,-125.2929784304727,abnormal,set_e
e00545.wav,85,2000,-11025,21743,39.033978860750516,abnormal,set_e
e00625.wav,27,2000,-7896,24872,-1768.1171647028405,abnormal,set_e
e01092.wav,26,2000,-15274,22493,-923.7871590383726,abnormal,set_e
e00091.wav,26,2000,-408,32360,81.00857857280246,abnormal,set_e
e01185.wav,45,2000,-2587,30181,-524.3186474269045,abnormal,set_e
e01563.wav,17,2000,-22938,22610,-323.33414201183433,abnormal,set_e
e00954.wav,11,2000,-16,32752,-146.5433261822591,abnormal,set_e
e00457.wav,15,2000,-8153,32767,283.5450532416768,normal,set_e
e00642.wav,21,2000,-26854,13906,-3245.2713952471204,abnormal,set_e
e01427.wav,35,2000,-29994,13870,88.9142523097981,abnormal,set_e
e00415.wav,20,2000,25444,11059,-54.09437681730817,abnormal,set_e
e00875.wav,26,2000,-5650,27118,-2066.943902061057,abnormal,set_e
e01026.wav,22,2000,-21876,23645,-526.8234118875721,abnormal,set_e
e00539.wav,46,2000,-2184,32767,248.66201171663892,normal,set_e
e00956.wav,19,2000,3727,1925,-277.1040361319967,abnormal,set_e
e00814.wav,19,2000,-3733,29035,165.0169381949832,abnormal,set_e
e01681.wav,64,2000,-28598,16256,41.69755907960199,abnormal,set_e
e00286.wav,20,2000,-8565,32767,-429.65802292968556,abnormal,set_e
e01723.wav,21,2000,-21511,21126,-267.2384843620799,abnormal,set_e
e00639.wav,14,2000,13312,6308,14.746554364471669,abnormal,set_e
e00601.wav,23,2000,-24739,8029,209.92493126580885,normal,set_e
e01506.wav,12,2000,-18516,24363,13.61851043182921,abnormal,set_e
e00810.wav,28,2000,-8762,26810,68.79042503836408,abnormal,set_e
e00856.wav,12,2000,-14608,24477,-1771.424823491656,abnormal,set_e
e00650.wav,20,2000,-23887,15008,-162.96390588943513,abnormal,set_e
e02105.wav,22,2000,-3996,31969,12.899130749728359,abnormal,set_e
e00319.wav,20,2000,-10060,27307,-2029.0429527519727,abnormal,set_e
e01080.wav,20,2000,19713,6528,-992.0319581930556,abnormal,set_e
e00630.wav,19,2000,21790,11960,-490.16964144684886,abnormal,set_e
e00330.wav,24,2000,-4044,28724,257.6984123646304,normal,set_e
e00588.wav,28,2000,-6822,31426,36.59984115778327,abnormal,set_e
e00118.wav,21,2000,12288,6308,3.8221999346923545,abnormal,set_e
e02122.wav,20,2000,32431,12584,-381.6680086558301,abnormal,set_e
e01646.wav,18,2000,14336,7291,22.262495001999202,abnormal,set_e
e00449.wav,19,2000,-27943,14474,102.93197737068965,abnormal,set_e
e00143.wav,14,2000,-23013,28885,-289.4758691351046,abnormal,set_e
e00960.wav,21,2000,-3258,29510,-1204.8359451747206,abnormal,set_e
e00069.wav,16,2000,5580,2053,-362.4496387056236,abnormal,set_e
e01779.wav,65,2000,-11717,30186,39.79292236034424,abnormal,set_e
e01502.wav,22,2000,-19823,12945,179.1576313967254,normal,set_e
e00138.wav,34,2000,-9218,32767,-763.4517555342235,abnormal,set_e
e00399.wav,30,2000,13189,7004,21.24,abnormal,set_e
e01496.wav,29,2000,-9830,27151,-92.96121812448588,abnormal,set_e
e01247.wav,29,2000,-29954,13268,104.38789443293366,abnormal,set_e
e00255.wav,21,2000,-4681,30539,-705.0230455759051,abnormal,set_e
e01240.wav,19,2000,-7753,32767,-1160.9108810709838,abnormal,set_e
e01062.wav,9,2000,-23085,9683,-198.21035379224597,normal,set_e
e01351.wav,19,2000,-7082,32767,1444.9935106725302,normal,set_e
e00359.wav,21,2000,-3912,28856,1318.5581634606183,normal,set_e
e01711.wav,24,2000,-2648,32767,455.09500578277783,normal,set_e
e01459.wav,19,2000,-11513,27233,-368.05677083333336,abnormal,set_e
e00657.wav,20,2000,-13594,32767,608.1654828660436,normal,set_e
e00627.wav,17,2000,-10654,22114,488.80804195804194,normal,set_e
e00402.wav,23,2000,-1961,32748,-322.9911521487639,abnormal,set_e
e00651.wav,27,2000,-13155,29101,50.48820118911333,abnormal,set_e
e00745.wav,24,2000,2966,1524,12.488836293565683,abnormal,set_e
e01890.wav,18,2000,-29555,15292,-23.311126261248976,abnormal,set_e
e01046.wav,14,2000,18596,9953,21.00234174899378,abnormal,set_e
e00290.wav,13,2000,-684,32767,119.74477811933475,abnormal,set_e
e00172.wav,21,2000,-1212,31556,20.55317513690076,abnormal,set_e
e00952.wav,9,2000,-29213,22372,-69.14504170528267,abnormal,set_e
e01368.wav,32,2000,17874,5660,-2354.4277538672654,abnormal,set_e
e01006.wav,20,2000,-8693,25858,-699.0785290221285,abnormal,set_e
e00933.wav,17,2000,-12065,24725,4.433990621618372,abnormal,set_e
e01514.wav,16,2000,-10873,25172,6.287992027902342,abnormal,set_e
e01538.wav,39,2000,-4551,31858,432.20505931521427,abnormal,set_e
e00341.wav,27,2000,-9800,23545,117.45423172663499,abnormal,set_e
e01926.wav,19,2000,-8192,25575,-171.80801366263793,abnormal,set_e
e00092.wav,20,2000,17350,7438,-2.2721065989847715,abnormal,set_e
e00135.wav,21,2000,-9906,22862,631.3464052287582,normal,set_e
e00912.wav,22,2000,-20102,21891,-160.1066995253742,abnormal,set_e
e01848.wav,15,2000,-10750,22018,323.4271336140495,normal,set_e
e00473.wav,81,2000,-8915,25358,44.3056527457257,abnormal,set_e
e01972.wav,18,2000,-12005,21953,-6.443894482254345,abnormal,set_e
e00058.wav,31,2000,-26870,18596,14.63851946803397,abnormal,set_e
e01488.wav,34,2000,17286,9119,-773.3619812347422,abnormal,set_e
e01907.wav,14,2000,-17049,24797,-543.9434442816272,abnormal,set_e
e00406.wav,24,2000,-11842,32767,-359.0753555104114,abnormal,set_e
e00904.wav,17,2000,9723,3630,-332.4591061649885,abnormal,set_e
e00264.wav,17,2000,-31399,11444,-92.16173074702691,abnormal,set_e
e01003.wav,50,2000,-11071,21697,-824.9416764770438,abnormal,set_e
e00389.wav,18,2000,8333,3862,7.648695652173913,abnormal,set_e
e00125.wav,14,2000,12657,6472,3.799882263314634,abnormal,set_e
e01449.wav,94,2000,32462,16520,-143.54106228668942,abnormal,set_e
e00183.wav,26,2000,-8192,27619,-6.432190900846433,abnormal,set_e
e00647.wav,18,2000,-15254,24011,-2095.520899871127,abnormal,set_e
e00044.wav,14,2000,-747,32699,-471.4183348341068,abnormal,set_e
e01770.wav,42,2000,-13941,20455,100.71323894978575,abnormal,set_e
e01058.wav,28,2000,20480,9780,-374.89807836553916,abnormal,set_e
e00299.wav,23,2000,-18780,27682,-544.7987480369918,abnormal,set_e
e01188.wav,14,2000,-4395,28373,-266.9867188643348,abnormal,set_e
e02065.wav,16,2000,-12245,20523,551.7037620022037,normal,set_e
e01789.wav,21,2000,-15770,27238,-55.24422450269928,abnormal,set_e
e01965.wav,16,2000,-7044,26716,-515.5752681347973,abnormal,set_e
e02059.wav,12,2000,19251,9052,13.258786774277532,abnormal,set_e
e02050.wav,21,2000,-30918,14975,-0.43073634204275535,abnormal,set_e
e00948.wav,17,2000,-28086,18725,-1573.8169814570297,abnormal,set_e
e01853.wav,11,2000,-7785,28604,73.90211992194429,abnormal,set_e
e01386.wav,18,2000,19493,9058,-150.3276680278115,abnormal,set_e
e00078.wav,39,2000,6172,2510,-331.9637988683128,abnormal,set_e
e02093.wav,16,2000,-11641,30612,391.36953125,abnormal,set_e
e01886.wav,13,2000,-5759,27009,-191.57570599613152,abnormal,set_e
e01510.wav,13,2000,26961,11199,-3715.018761581223,abnormal,set_e
e00733.wav,13,2000,-4341,32748,-323.2318578741343,abnormal,set_e
e00311.wav,17,2000,23961,11878,20.471513336021662,abnormal,set_e
e01995.wav,22,2000,-21100,11668,180.2924379127523,normal,set_e
e00180.wav,20,2000,-17813,17154,-5750.282910854457,abnormal,set_e
e02045.wav,21,2000,25286,15342,-286.7737587973381,abnormal,set_e
e00209.wav,16,2000,21125,14702,551.7056464346617,abnormal,set_e
e01477.wav,34,2000,26656,13354,-167.21607199976737,abnormal,set_e
e00432.wav,62,2000,-16170,17368,-185.0667051041817,abnormal,set_e
e01222.wav,23,2000,-32520,14940,-43.21538494884689,abnormal,set_e
e01600.wav,11,2000,5588,2273,-332.14002328497224,abnormal,set_e
e02084.wav,31,2000,23047,13720,-55.42996583699365,abnormal,set_e
e00150.wav,17,2000,27922,13138,-7.359639493904905,abnormal,set_e
e01818.wav,26,2000,11419,4535,6.364702287743956,abnormal,set_e
e01857.wav,10,2000,-7548,25220,952.1453237410072,normal,set_e
e01592.wav,26,2000,-4959,32767,401.663973657005,abnormal,set_e
e01749.wav,15,2000,-9857,29571,-5908.586783758515,abnormal,set_e
e01822.wav,12,2000,26341,12854,47.81758541364914,abnormal,set_e
e00373.wav,15,2000,-2288,32767,644.2985499480928,normal,set_e
e00419.wav,25,2000,12386,4604,11.76384236453202,abnormal,set_e
e00383.wav,21,2000,-21161,16024,-388.7875891583452,abnormal,set_e
e01180.wav,28,2000,-11476,32767,22.777453042021598,abnormal,set_e
e01806.wav,35,2000,-11452,26073,85.59592275284871,abnormal,set_e
e00612.wav,16,2000,32259,8128,-5447.259817293662,abnormal,set_e
e00530.wav,19,2000,31740,13236,-15.850388802488336,abnormal,set_e
e00297.wav,28,2000,-14921,29647,-12.815144083384427,abnormal,set_e
e01004.wav,15,2000,-3099,32671,-299.7014628979943,abnormal,set_e
e01157.wav,22,2000,-18026,21519,-207.07907255913213,abnormal,set_e
e01655.wav,31,2000,-9757,23011,-225.67758214826998,abnormal,set_e
e00308.wav,51,2000,19252,9626,-15.672722594945476,abnormal,set_e
e00592.wav,22,2000,11012,6088,-21.847280905002044,abnormal,set_e
e00690.wav,17,2000,-9391,24376,-83.10189998207564,abnormal,set_e
e01743.wav,57,2000,-6993,27573,-55.78023884239889,abnormal,set_e
e00876.wav,22,2000,-17917,24536,83.07739596469105,abnormal,set_e
e00265.wav,27,2000,-13025,26052,-906.3072253912535,abnormal,set_e
e00659.wav,24,2000,30867,13418,13.923627487485003,abnormal,set_e
e01604.wav,44,2000,-6880,29147,49.94514810801048,abnormal,set_e
e01671.wav,77,2000,31109,12444,-3729.0165720742366,abnormal,set_e
e00883.wav,24,2000,-12822,28209,47.66215261911685,abnormal,set_e
e00819.wav,10,2000,31142,11892,-196.55100502512562,abnormal,set_e
e01754.wav,13,2000,-28685,20416,-320.73537015276145,abnormal,set_e
e00524.wav,21,2000,-24576,17103,15.28557556925766,abnormal,set_e
e00824.wav,20,2000,-4850,32767,1655.4019284572341,normal,set_e
e01274.wav,28,2000,-3832,29894,-1227.4336848948926,abnormal,set_e
e00379.wav,21,2000,24299,11696,-449.1694824480257,abnormal,set_e
e01042.wav,30,2000,-17919,14849,-1531.311943197803,abnormal,set_e
e00767.wav,22,2000,-19433,18701,-228.49440756569973,abnormal,set_e
e00712.wav,20,2000,28933,14342,-45.96662714292772,abnormal,set_e
e01212.wav,15,2000,-25721,16384,-3.916403785488959,abnormal,set_e
e00724.wav,17,2000,-705,32699,-828.8443363446838,abnormal,set_e
e00531.wav,8,2000,19568,9411,-7.520564467494874,abnormal,set_e
e01815.wav,10,2000,-8392,30570,44.54385790831514,abnormal,set_e
e00178.wav,26,2000,-119,32682,13.056505150705837,abnormal,set_e
e02032.wav,9,2000,-9949,22819,573.3432662946193,normal,set_e
e00549.wav,12,2000,-12508,30427,-150.83027364045722,abnormal,set_e
e01441.wav,23,2000,-2523,32740,-522.2353041331461,abnormal,set_e
e01875.wav,9,2000,-8809,30125,-1213.1326306543697,abnormal,set_e
e01016.wav,23,2000,-8900,23868,962.9092692282545,normal,set_e
e01784.wav,30,2000,-1,32767,45.1929524001478,abnormal,set_e
e00401.wav,30,2000,9085,5222,1.2664830551170523,abnormal,set_e
e00385.wav,25,2000,-16,32752,-58.54833071484682,abnormal,set_e
e01438.wav,25,2000,-9231,29879,-215.0376357056695,abnormal,set_e
